,2160,3649,780,0
0,28.192542858458765,4.735880004971982,118.26184855621035,4.393993696588018
1,28.766982128384004,4.568317149419848,112.74214742094556,4.240350041826771
2,29.62113882598658,4.575515837406455,116.31161601939544,4.405463712548564
3,27.515473183151542,4.483210011207582,119.29116708259366,4.198991531590818
4,28.07551522140717,4.8606908996206375,112.97861545011048,4.5814059249082755
5,28.678149999310634,4.6761298207695,108.85682070275953,4.284018794923769
6,29.765227562222805,5.114015663061961,110.63359601675415,4.788632863407151
7,28.890987168980846,4.8265506968192,112.64354817772197,4.537618978223438
8,29.13238334945511,4.659999564972988,109.06297856178583,4.4785821972564515
9,29.27120750405839,4.61349408320709,117.41961910183637,4.422191751623979
10,28.546280243899165,4.653613346340609,111.85586107550783,4.348163558740219
11,28.28163514903981,4.701030229903518,110.94986160281181,4.478537233570357
12,29.581614562745866,4.719555115167623,114.25449196899635,4.562354902852337
13,29.04824301686243,4.558128056366554,112.1243648984228,4.167301091610954
14,28.603208252760826,5.013240538607072,114.75057044686821,4.540802372819013
15,28.371724059296234,4.728574368922604,113.20114257947972,4.57209427238784
16,27.202202591771027,4.830737216588185,114.63837898826095,4.540464087568288
17,28.34063293863399,4.618843447297549,111.23555576703615,4.330459880579619
18,28.92858783112307,4.616341624528505,107.4675464873792,4.280565175191321
19,28.639329204448362,4.697911857044414,110.53576619545215,4.479961576912179
20,30.02942484542231,4.906745954840809,112.99348260597908,4.546145867746162
21,27.69708869641721,4.850633958015511,115.41783685177845,4.488648839853363
22,28.242646227657787,4.740683630703329,109.00573933762549,4.281602415226496
23,29.491384743990547,4.56400395181891,109.62443135192471,4.234757465303117
24,28.61716977035213,4.804529886885795,113.52130842695934,4.540234363151247
25,28.823358828536282,4.722665860879684,107.75518493756272,4.362675377489324
26,27.983908160769083,4.731974562485637,111.18571562267073,4.580079236074175
27,28.923569102507567,4.938994994252022,116.34124733517484,4.502737394490438
28,28.65369153326259,4.433357444225874,111.1816314932515,4.330123622811202
29,28.89914865523398,4.719130446791362,112.30259822561764,4.4708679340945565
30,27.616358889136386,4.69688394178154,113.30158724614778,4.49026533763401
31,28.70837832394204,4.59383806225282,110.21117416849395,4.230390192559652
32,28.101427731653587,4.655095174127577,111.07186951477776,4.223357406734559
33,28.585253576948677,4.624290018283608,111.06945988841267,4.184467862271215
34,28.68031719462122,4.842054646248152,119.7807277945953,4.584391348677668
35,28.816257135037453,4.932284900466775,113.38165336926748,4.576552519241677
36,28.104471179893622,4.578101510440288,116.08124933987838,4.172887434045556
37,28.206748108140946,4.480663196244079,114.38733014279353,4.241605606903142
38,28.141996297658643,4.487945954868851,114.1096184830093,4.243403222978814
39,29.257000112388862,4.879765842797286,110.48011774654569,4.501858585470672
40,28.102180894157968,4.667613723738201,118.31549388722077,4.478034753846736
41,27.81896865311184,4.485611977726783,113.92600129623922,4.30773679223866
42,28.350461419149614,4.7371260893990526,109.8614495301491,4.2806019016274774
43,27.706240501126082,4.423617103207865,116.44687803525697,4.252182393669669
44,28.39896819408437,4.4074865088314885,115.6617852514922,4.371641965164434
45,28.689374133586064,4.606487154928232,108.06987646243581,4.382992640179471
46,28.652925970176018,4.582355269394334,112.93539300505743,4.388852191417754
47,27.804113900006655,4.8359142134747986,111.79534217820321,4.664613184447112
48,28.851848171299487,4.662515036659354,117.18128722832667,4.400619457764281
49,28.584986344959916,4.785817857995896,109.42194009594475,4.395074740007474
