,2160,3649,780,0
0,28.85755271750552,4.505504243286584,67.49334858426974,4.435514101093212
1,28.3332631192484,4.648955344833535,70.66597015173014,4.298772213876433
2,28.453456532421825,4.635410045226353,66.70534998820573,4.193996002477174
3,28.434418178596722,4.462166066543543,66.39447451058106,4.113450732048395
4,28.25750436775727,4.5389883228301775,66.59971809731857,4.351764817136696
5,28.51903396946443,4.547015208095499,66.29110959441859,4.295979672274305
6,27.36637901880013,4.609990121743282,68.58653485583326,4.31242401415431
7,28.595952245904627,4.563235043015491,67.22156333822193,4.177935271011977
8,28.008888307380538,4.539793347632649,71.02619979221588,4.256295829579942
9,28.389738187593288,4.565435353421185,67.05097047766077,4.349964132021454
10,27.925620999816577,4.510391317336821,65.89321523543454,4.311550312301212
11,28.54810171918768,4.421044299611358,67.41890421237873,4.411383135355392
12,28.44824435361785,4.642309978201517,69.30083872363276,4.11763747053272
13,28.38504775606339,4.514725718332227,68.7958981495631,4.363682156422224
14,28.435633767593206,4.432393164114628,66.97317686373214,4.438448013942182
15,28.918200784400586,4.4475543160440205,69.06588860903466,4.28703679107153
16,28.69998395214894,4.524394726649428,68.04946730429897,4.482113267404183
17,28.407745259106605,4.59181787719764,70.90326299491102,4.315654260313017
18,27.618628423193414,4.529708222010717,68.14993422400316,4.291923310236216
19,28.49191521761886,4.624341606442693,68.54736257332847,4.292779244328132
20,28.747002615522973,4.527271999030068,68.34455536472038,4.34096898543244
21,29.113316181436225,4.454602365391065,71.06415086580527,4.372649448101458
22,28.323610919248537,4.603954034920637,64.00371811628001,4.268797553872946
23,28.785029107606626,4.600978938948393,66.49553160866675,4.43606066385936
24,27.769901382776744,4.528552997282626,71.8732643548946,4.294862430030195
25,28.3238865799147,4.5009167531428815,68.78954911972599,4.167922159167346
26,28.2757560655183,4.436897765865766,69.46098983454183,4.154452147416626
27,27.59038719194106,4.527015979799856,68.40936213138491,4.438018422052379
28,28.816003369967813,4.584043438627161,68.37595824943601,4.105414790363404
29,28.34376625175082,4.680088932906235,68.0690759784108,4.3061772577015365
30,28.479286903461567,4.962671922970884,67.68367603720745,4.424420550179685
31,27.79369997018174,4.425501066989201,69.8572804516414,4.165876522798551
32,27.731830377613583,4.516265658737353,69.58273996573944,4.3574226109842735
33,27.864689782972295,4.43553414197922,65.75240427307517,4.1888021701531954
34,27.700395155245566,4.483158693470305,69.334954194322,4.326936152012761
35,28.256884016033034,4.651220689398817,67.6418365583132,4.356288609731171
36,27.379587488259567,4.619369615938598,70.33326445171704,4.299119899935343
37,27.77854646343853,4.715861836453735,64.13248977184146,4.195691082174497
38,28.4684990120953,4.563519435652554,72.4369892028253,4.260542345459858
39,27.548648412445612,4.5894391684122455,71.56593228388738,4.254628641122438
40,28.40016684047266,4.653585129974429,68.25106775402904,4.28162207963987
41,28.814578809988095,4.59929236466055,67.96420871435248,4.3469681730104766
42,27.762884331529417,4.53887597416835,66.53986326479729,4.236291605835575
43,27.998192355590813,4.538879625179907,68.99286299810885,4.244301728501023
44,27.723700567117692,4.457907684039677,65.35499530433428,4.325365923121532
45,27.624042916501583,4.422543905548161,68.40234446252221,4.278406489182793
46,28.389504178631594,4.660479661598891,67.37347527067786,4.30535953871243
47,29.01149396844087,4.438863915929899,66.66897373818173,4.152454931906897
48,27.773994791362952,4.578666867580883,70.45984694634168,4.092150575808675
49,28.50885663394231,4.432454265819872,69.19534332008236,4.326445562519449
