,2160,3649,780,0
0,6.168152255063181,20.339380501640917,6.006689425939651,5.7633663897370395
1,6.046842839803386,19.664784370651805,5.868083636058934,5.638435607547647
2,6.163362843739474,19.448020793349574,5.964668610719226,5.788459621025443
3,6.057375326834822,19.583373788053628,5.926910333065722,5.658769082942962
4,6.137541501911376,20.058575505699014,6.259280512729213,6.10092189746461
5,6.045757545145146,19.962572891128087,5.972662778381768,5.7845869766267874
6,6.087665243864033,19.825035441838505,6.191667756445402,5.968209891755314
7,5.963331805884393,20.52388007718142,5.942644593588219,5.746329225814592
8,6.031121504995404,19.76358702284549,6.022123833108235,5.6780488967541025
9,6.1256752128988055,20.17315165233447,6.08978709190863,5.9022140733667525
10,6.1009477572217135,19.00754547505979,6.255207555565951,6.105382082672953
11,5.974180785546134,20.29941516927385,6.275214757736476,6.091001163983223
12,6.392761425527693,19.97168940342316,5.886511522212578,5.643628504115922
13,6.2312079820329895,19.922564001732507,6.031634159912456,5.805094320137053
14,6.1844401309989125,19.92903405402105,6.292919971013528,6.049084431102077
15,6.102789133289838,20.53663220361279,6.150294384817552,5.8073651024796815
16,5.990568364358717,20.23572110038575,6.2999391985127895,6.083580391255941
17,6.068126420562022,20.190582522423743,6.182001924596718,5.9840452984828
18,5.954385711820301,19.534005171943697,5.971977637639802,5.787451754099137
19,6.205748139094917,20.29844307361012,6.02351082253921,5.798796427995916
20,5.9006284292496884,20.40246835877286,6.074927443676739,5.947210712226368
21,6.194632044589258,19.764687139838642,6.094474437733221,5.83692235127928
22,5.921448538484426,19.01317957222292,5.944486908304309,5.777906349036663
23,6.111807363249554,20.531600376174232,5.957496806548416,5.822431173123574
24,5.941348555905063,19.636414340113273,5.99036674152576,5.774404495036602
25,6.043831228505837,19.539745918005153,5.955411303545766,5.691384263310946
26,6.034419574858409,19.473037854465243,5.8971996316485615,5.718552620355604
27,6.152634343330359,19.366677516048984,6.209551010924184,6.00994678156297
28,6.1323312162511066,20.683803117270216,5.820849987631634,5.615723449521009
29,6.024801286649,19.673614532346026,6.058450149795111,5.927730070333258
30,6.23311448215998,20.427269995685563,6.263080241089532,6.008363752177028
31,5.960399604937118,19.616667450075898,5.983320847757267,5.7422131131437215
32,6.127340656674921,19.668371338783224,6.003156387811377,5.8291719072455885
33,6.064649994044573,18.98286063070057,5.995634483165353,5.821460457062185
34,6.020795802798327,19.902178974210873,5.989432699678899,5.9071222833267285
35,6.092512941790861,20.336954526361826,6.246670835612225,6.075941214239189
36,6.249047266778607,19.18897621118227,5.900134460775659,5.643470758952798
37,6.203104800916006,19.50390822046767,6.066155629548769,5.867620419138617
38,6.023140514517042,19.906586760818264,5.990204545972197,5.734371919310643
39,5.981371983917843,19.514124519455684,5.899261854965432,5.696542670319135
40,6.267452608742435,20.056680850880383,5.810813450486593,5.650428776424597
41,6.262577476401819,20.13194892991692,6.06738610637185,5.779910295601415
42,6.1276937579348205,19.92773756042124,5.861905163851182,5.701558845707118
43,5.9812232813056205,19.81661461961893,6.0044282198824925,5.791344005094924
44,6.066696127673535,19.406980601319386,6.150210995458291,5.8623000725071694
45,6.063597906639342,19.18012896628504,6.038633112418007,5.7584018540749895
46,6.246409452333797,20.0173458163814,5.943808538686325,5.7090251327104475
47,6.027463930961286,20.110903963453982,5.971837186939243,5.772896125476247
48,5.853719987921159,19.72188965400199,5.710004398350472,5.5443061276430905
49,6.1031874807547535,20.672023147350735,6.014854956316193,5.859310794779187
