,1,2,3,4,5,6,7,8,9,param
15,4.129767379081068,4.144067909684448,4.193807474735962,4.2147525946169,4.178929757373868,4.193855282163096,4.197858961765715,4.232009938898333,4.249295784044012,dummy
16,4.112108779106151,4.143932156521908,4.2122273022912875,4.215725031522811,4.196300827790281,4.207916131210893,4.199120132893729,4.266480152068507,4.299740790232344,dummy
17,4.2496240194719395,4.268998363662457,4.297585457621203,4.318901171382465,4.314517975856853,4.321486321405048,4.288828054450775,4.320302715672484,4.361661682287047,dummy
18,4.096729852818382,4.1169065192045435,4.207365882489921,4.171801398519333,4.170618321749119,4.188565140257315,4.137701214623938,4.11566704634404,4.172317495049291,dummy
19,4.07107175079588,4.098358913298726,4.147447353091391,4.130973181901626,4.1544223533094895,4.167823798229682,4.177001363549353,4.232346710147444,4.250513136053002,dummy
20,4.14206397842682,4.156023356222779,4.154160430806097,4.165053839242775,4.19470197780937,4.187672535677225,4.191479441334818,4.214393797992669,4.219626597506263,sinr
21,4.034737096352143,4.059463693931556,4.120130932083078,4.164687082096485,4.108767670649572,4.094585373962524,4.092029540135707,4.15732293384982,4.197061088093701,sinr
22,3.884933198799285,3.8974302625435104,3.9445625824301738,3.949292027090149,3.947814044911112,3.9602625406901906,3.994740382927964,4.015943278635665,4.049435303039946,sinr
23,3.969716340337499,3.998243296354318,4.033662152067354,3.978810122955664,4.046894630397052,4.009262820098357,4.00655237839015,4.025806385467331,4.071041771258699,sinr
24,4.166968988746533,4.220111054040897,4.211784311563105,4.228918180103354,4.257683393603651,4.3042980291175885,4.310032038822497,4.339528747727268,4.313604118030269,sinr
25,3.992465914619978,4.019197117316797,4.048934714299825,4.050361307114702,4.051393628125849,4.04334931609196,4.137181722929536,4.033040397991626,4.148993076254081,sinr
26,4.0978215062661905,4.116966309170891,4.153138791083386,4.18687665799243,4.117636321823199,4.15904421656239,4.19176736963121,4.190127150095654,4.227664029503312,sinr
27,4.026005648052784,4.0425709269944035,4.081124562655459,4.127137197035557,4.098274413818604,4.151547231378284,4.144676651252531,4.1145576379164135,4.1098808402338545,sinr
28,4.041479860510031,4.070744646308472,4.078327079149946,4.101723446898847,4.093539202625819,4.10047283612932,4.125823459573489,4.11939633335743,4.167967963632726,sinr
29,4.161859543311951,4.189727454516813,4.228001927961254,4.235931260048129,4.24790165830809,4.247217249892345,4.306667985772531,4.273724180057579,4.34519437842999,sinr
30,4.191617890260897,4.244047005037875,4.2824967784517405,4.2356521604934985,4.2959193962879985,4.298406166608496,4.304070999971313,4.331279556764651,4.3384653178511146,sinr
31,4.2181874389903316,4.259183819001232,4.284983931431504,4.240592710477752,4.341081618632999,4.389981439134764,4.3525714776224405,4.353172591608333,4.349117823712555,sinr
32,3.9408668874308628,3.9773514683295055,3.9750222258004375,4.001304903593916,4.05777950229642,4.061659948873577,3.9939371462109285,4.058608965794112,4.0321755160438215,sinr
33,4.014904148058366,4.053318780474284,4.032357744515558,4.056242904773136,4.068400288181094,4.1286318304647605,4.171048421710619,4.152182802580195,4.141960618401635,sinr
34,4.229965846327479,4.246673955058868,4.2851232832577395,4.242499035901264,4.334117099376142,4.308103169710396,4.3269015792380765,4.336257556181381,4.394087470446405,sinr
35,4.129767379081068,4.144067909684448,4.193807474735962,4.2147525946169,4.178929757373868,4.193855282163096,4.197858961765715,4.232009938898333,4.249295784044012,sinr
36,4.112108779106151,4.143932156521908,4.2122273022912875,4.215725031522811,4.196300827790281,4.207916131210893,4.199120132893729,4.266480152068507,4.299740790232344,sinr
37,4.2496240194719395,4.268998363662457,4.297585457621203,4.318901171382465,4.314517975856853,4.321486321405048,4.288828054450775,4.320302715672484,4.361661682287047,sinr
38,4.096729852818382,4.1169065192045435,4.207365882489921,4.171801398519333,4.170618321749119,4.188565140257315,4.137701214623938,4.11566704634404,4.172317495049291,sinr
39,4.07107175079588,4.098358913298726,4.147447353091391,4.130973181901626,4.1544223533094895,4.167823798229682,4.177001363549353,4.232346710147444,4.250513136053002,sinr
40,4.095083612549442,4.118677474974554,4.125115387392542,4.180548867344889,4.1331644997524055,4.170488428593213,4.167391085977486,4.199263628219939,4.240504874596158,rsrq
41,3.904343303192323,3.926184639807924,3.996138030069298,3.9968195334730985,3.969929715041618,4.001399410499757,3.9985725593265795,3.9948145153247823,4.046589105643775,rsrq
42,3.7667779184888506,3.7818371047956956,3.7963619642900635,3.818011177720049,3.8995929182005376,3.943973858091745,3.9059708917116,3.959444425899839,3.9900909512117217,rsrq
43,3.863566913477712,3.9076024493277632,3.8951718892821083,3.9457882245906757,3.9166981881230334,3.939561731329951,3.9129533478457907,3.9022026463177104,3.932778519671596,rsrq
44,3.9876364669275297,4.057155646123152,4.025956558650301,4.040018228317262,4.088792946633922,4.099026826648626,4.102141392727644,4.145020271852712,4.170449523178078,rsrq
45,3.8712117328620455,3.891483913086761,3.918856964666894,3.9254671905157466,3.961896205833077,3.9852423706457683,3.98067655240527,3.97549812826277,3.9908924458797825,rsrq
46,4.028981750774708,4.045416705286349,4.075129071502073,4.02871630267362,4.08957413711304,4.081189283838383,4.115290901872619,4.1208884160993495,4.16704332642173,rsrq
