,0,1,2,3,4,5,6,7,8,9,10
27,74.86622333526611,88.91205978393555,74.37231183052063,77.47231006622314,65.77626347541809,67.02373433113098,64.44523930549622,62.48487210273743,65.89919376373291,62.460829734802246,60.835909366607666
28,75.31622815132141,90.66220188140869,73.94265556335449,66.2810378074646,64.58001184463501,65.05047464370728,64.59229493141174,62.07702398300171,62.7325074672699,61.99717044830322,62.11874771118164
29,80.27049088478088,91.01046252250671,74.06099009513855,66.23014330863953,63.12040615081787,62.149431467056274,63.407673835754395,61.900903940200806,61.56773495674133,61.57851839065552,62.39106559753418
30,77.02243089675903,94.22835445404053,79.16836285591125,68.37500262260437,65.9905993938446,62.92340278625488,63.319169759750366,62.71165347099304,62.1075804233551,62.315410137176514,64.92752003669739
31,75.21422529220581,86.5802915096283,72.90419459342957,68.54043745994568,63.37851119041443,62.69108438491821,64.70899486541748,61.872753381729126,63.31516170501709,62.51510953903198,60.96148896217346
32,76.41593050956726,92.00729131698608,72.12889909744263,66.25722146034241,64.78798341751099,63.33734440803528,63.91830229759216,61.53164792060852,61.528571367263794,60.52317500114441,61.4389226436615
33,77.07643532752991,90.15877842903137,76.16189527511597,65.47239232063293,64.91685056686401,64.80282950401306,63.14352631568909,61.97143888473511,62.437073945999146,60.67106771469116,62.54965806007385
34,76.10779142379761,87.80433130264282,78.29105353355408,65.89504384994507,64.09714365005493,62.60892844200134,66.14821553230286,62.60680842399597,61.17115116119385,61.61751747131348,61.74187254905701
35,77.37884759902954,99.38779926300049,73.96118474006653,64.75436496734619,64.73723983764648,62.27764678001404,65.71717476844788,60.65654230117798,61.53868389129639,60.39137840270996,61.530344009399414
36,76.36148476600647,92.95431780815125,73.30097675323486,65.3434693813324,65.09233522415161,63.0088369846344,64.70350170135498,62.21178388595581,61.76476812362671,63.45752573013306,59.57854604721069
37,81.07029914855957,91.43708920478821,75.7143485546112,64.7811529636383,64.13291692733765,64.86782145500183,65.53318524360657,63.13723540306091,60.11608529090881,60.86367201805115,61.902817487716675
38,77.52493214607239,91.66835045814514,75.46400475502014,65.18994688987732,64.53414869308472,62.787479639053345,65.18137621879578,63.3910436630249,61.25761580467224,60.46222805976868,60.47859716415405
39,78.33637523651123,90.60101866722107,76.59722423553467,70.42745637893677,64.17391800880432,63.93428611755371,64.23028469085693,61.922367334365845,61.09501028060913,61.092095136642456,61.12026882171631
40,78.9487533569336,91.54605674743652,73.60661149024963,67.20357632637024,65.93865084648132,62.32521200180054,63.156689167022705,61.68779706954956,63.09888219833374,61.11513137817383,65.2582426071167
41,77.86119055747986,95.92489075660706,72.02151584625244,66.28310012817383,63.87128925323486,63.01088094711304,66.89882516860962,62.097912073135376,63.66655445098877,60.70208382606506,61.590954542160034
42,82.51723718643188,91.79274010658264,73.43067216873169,70.144376039505,63.794801473617554,62.60191369056702,63.12079071998596,61.760820150375366,61.061262369155884,61.335108041763306,60.1998131275177
43,77.35570311546326,91.5362229347229,73.65498566627502,66.05178904533386,65.58697843551636,63.905274629592896,63.45373010635376,64.70119166374207,60.50576591491699,60.39785313606262,64.55705428123474
44,79.4829740524292,91.31043863296509,73.12759113311768,65.7514488697052,63.781973361968994,62.00857949256897,62.33099722862244,62.45101571083069,64.82445549964905,60.531129598617554,60.264079332351685
45,74.3701696395874,89.61370873451233,73.36499166488647,67.53223299980164,64.41647982597351,62.97164702415466,64.28440499305725,68.16554880142212,60.66442799568176,60.1111946105957,60.202287673950195
46,75.69393110275269,91.05762553215027,72.50817060470581,71.20413327217102,62.944055795669556,62.908875942230225,62.306169271469116,60.55913996696472,61.37816309928894,60.76694369316101,60.147499084472656
47,73.78239917755127,90.53585910797119,74.23152947425842,64.25858473777771,63.27122902870178,62.13442039489746,62.419639110565186,60.877365589141846,59.7553825378418,59.80152130126953,61.496100187301636
48,78.0129554271698,93.05227160453796,73.78671741485596,65.52583527565002,64.60514736175537,64.25421237945557,63.72889733314514,60.809778928756714,61.74940872192383,61.46992111206055,60.19885277748108
49,81.5560405254364,93.87067008018494,71.85332441329956,64.24224662780762,64.19452166557312,63.32586908340454,65.81597900390625,62.07651686668396,61.46917748451233,61.12347054481506,60.338608503341675
