,0,1,2,3,4,5,6,7,8,9
0,10.480454773929424,10.480454773929424,10.499442342859314,10.567800262117265,10.177306302829113,10.39456911773995,10.047308784604509,9.697975875994508,9.407612014232694,9.308161599260695
1,10.455802588362584,10.455802588362584,10.39747302503973,10.238526753759311,10.03670182095586,10.022659871778753,9.609032589342476,9.700225380673592,9.284059573004154,9.0121218701048
2,10.536000398482761,10.536000398482761,10.526409635835508,10.383275358383832,10.083300479777336,10.062840247666179,10.074899355725803,9.921348442094382,9.594279351187893,9.510676703054648
3,10.040094375600814,10.040094375600814,10.12438801706445,10.116125400415841,9.707646516135776,9.741926416183732,9.87674986902842,9.918205983139648,9.69306598655796,9.60384606599194
4,10.735591431637747,10.735591431637747,10.708558663030814,10.641096214628673,10.236813933581187,10.290823757428935,10.096268166062034,10.047981572153475,9.88291089988115,9.534822782840031
5,10.188897321456421,10.188897321456421,10.14894054391322,10.106939915410418,9.968023593860572,9.965992822913714,9.782573803867098,9.854370321528696,9.547301447086726,9.166786507327629
6,10.093731202896631,10.093731202896631,10.053767285080513,9.964552130782819,10.129245512347296,9.881023376639927,9.71210618143826,9.61972829022168,9.35526577326773,9.15606576849676
7,10.869051542869187,10.869051542869187,10.825048587661557,10.807496019848804,10.594484435117836,10.50237114957404,10.380143433094162,10.196646769664852,10.153062355598825,9.831998695261674
8,10.791204724043864,10.791204724043864,10.722003513245221,10.71453737022287,10.764740672994463,10.577430323993397,10.45888041969506,10.29807287080962,10.179517818956176,9.8922128098686
9,10.337636328382347,10.337636328382347,10.247407667913853,10.105745085568108,9.813173043991204,9.8116362306942,9.68312243571186,9.802675069774924,8.983063821747438,9.088028613256025
10,11.047778655338995,11.047778655338995,11.04023258735927,10.997165197953695,10.802234733389117,10.4630093769375,10.641268063041876,10.286096123333573,9.94773204209334,9.74173254153733
11,10.865318438025621,10.865318438025621,10.779383308670388,10.97825681883574,10.736674986336594,10.573478485697104,10.32950810142866,10.111833772088227,9.794067822118453,9.567518694511442
12,10.647458238754385,10.647458238754385,10.533433070130817,10.545284546918193,10.268863871895727,10.203542622864019,10.169208570243825,10.042119716229369,9.869967118043895,9.687333336244011
13,10.312401977661828,10.312401977661828,10.26032885391071,10.13505156632138,9.954717432731696,10.066528067875442,9.589714193013306,9.730039115501329,9.45655380878544,9.302595771943068
14,10.647169574483774,10.647169574483774,10.589822744163278,10.492468365424378,10.576607346893313,10.411053419353259,10.24284764533798,10.07281198505063,9.664786551591753,9.621238364068546
