,0,1,2,3,4,5,6,7,8,9
0,36.53098249435425,41.86362862586975,30.124353408813477,23.340036869049072,23.050701379776,22.474567890167236,20.540486097335815,20.814396142959595,22.335814714431763,19.916682481765747
1,49.3071403503418,59.639933586120605,33.48287487030029,24.41041660308838,23.653019428253174,21.50903010368347,21.469576597213745,20.859684705734253,22.2378089427948,20.965742826461792
2,50.671942472457886,74.99409246444702,34.61825704574585,23.69365167617798,22.342699766159058,22.701114654541016,21.59575057029724,20.87539505958557,20.458933353424072,20.62066102027893
3,56.04313540458679,62.967023611068726,32.23167872428894,24.409192085266113,21.52401328086853,22.999000310897827,21.280742406845093,19.632959604263306,21.548629999160767,20.114554166793823
4,60.47322940826416,45.343040227890015,31.65364646911621,24.023273706436157,22.902201652526855,21.851200819015503,20.846991062164307,20.244882822036743,22.581385135650635,21.32543706893921
5,62.72732472419739,66.0085072517395,34.304473638534546,22.795044898986816,22.6064453125,22.800798177719116,20.47372603416443,19.968007564544678,20.40620183944702,19.787927389144897
6,40.208003282547,67.35098719596863,31.529337406158447,28.132993698120117,21.691834211349487,21.361894845962524,20.44331932067871,19.50020980834961,20.70225715637207,19.216633558273315
7,49.767266035079956,47.418341398239136,34.914257764816284,23.290924787521362,22.421498775482178,20.71918487548828,20.913769006729126,20.47784447669983,20.747591495513916,19.572988271713257
8,71.9244396686554,65.155029296875,29.766166925430298,22.861868381500244,22.989912271499634,23.79232692718506,20.269587516784668,19.645423889160156,21.815953493118286,19.49175763130188
9,61.86943531036377,75.45674586296082,34.653109550476074,23.73557448387146,22.835612535476685,21.566529273986816,21.822903394699097,19.621493101119995,21.400350332260132,19.6005117893219
10,65.79892349243164,64.73484873771667,33.903300046920776,23.972621202468872,20.689878702163696,21.45091986656189,20.05337929725647,19.563798189163208,20.919628381729126,19.06738781929016
11,57.91785931587219,56.20440363883972,30.971094131469727,23.152294874191284,22.300755500793457,21.40105152130127,21.080543994903564,20.04891872406006,19.56294012069702,18.963305234909058
12,59.32133364677429,70.17639803886414,36.96918082237244,23.72598385810852,21.17551851272583,20.734226942062378,19.93566346168518,20.179594039916992,22.40578818321228,18.97961926460266
13,64.13385844230652,66.65280604362488,29.850252389907837,22.92338800430298,22.59417200088501,20.252755403518677,19.63777804374695,18.38750147819519,20.841761112213135,18.83689546585083
14,64.10837268829346,69.98687171936035,35.42435264587402,23.129339694976807,21.414724111557007,20.829753637313843,18.95325469970703,19.73534846305847,21.75888204574585,17.98830270767212
15,68.9964530467987,59.12027096748352,30.493457794189453,21.072099924087524,20.98038673400879,19.79283618927002,19.150115251541138,20.097429275512695,20.946725368499756,18.836509943008423
16,60.75490927696228,69.77062559127808,31.87458825111389,21.915624618530273,23.616744995117188,20.876381874084473,19.99884009361267,20.09116005897522,20.17870259284973,18.60896325111389
17,69.34904527664185,69.6825749874115,32.38046860694885,23.748008012771606,21.483030557632446,21.13407039642334,20.52223539352417,19.610440492630005,21.094545125961304,18.61339545249939
18,70.29840207099915,69.96057033538818,29.666414260864258,22.805615425109863,21.37615394592285,21.05220675468445,19.35229992866516,20.52148699760437,19.977598905563354,20.03693175315857
19,62.64938735961914,72.67513251304626,29.713441848754883,27.009266138076782,21.872426986694336,21.53732180595398,19.170551538467407,20.010372400283813,20.944844007492065,19.93056297302246
20,63.15634059906006,63.84087657928467,31.419829845428467,22.589718341827393,20.83120560646057,21.40471577644348,19.544291496276855,19.522353887557983,20.54129648208618,18.953397750854492
21,41.273680210113525,67.22618055343628,30.412272691726685,23.33359384536743,21.51736545562744,19.96060824394226,20.568003177642822,18.880985975265503,19.25162363052368,19.322086334228516
22,49.57384657859802,68.49884986877441,33.35034656524658,22.38958191871643,22.79583740234375,23.089300632476807,19.284587383270264,19.38855504989624,21.03010869026184,19.660271167755127
