,2160,3649,780,0
0,4.391680256301448,22.86594797047968,4.555040609329136,4.388804214270669
1,4.6493159134032025,22.72668554570019,4.475653830693625,4.32168968881509
2,4.429747837728813,22.484993853041225,4.245840703585876,4.207641070782687
3,4.285486622883844,23.35045666038081,4.440270839625958,4.345297478127689
4,4.554604728160422,21.988096311507714,4.573305779279566,4.4021240141154925
5,4.443297710356478,22.350891832327513,4.27641421248136,4.278538689673464
6,4.503594375781937,22.37130276882158,4.358398963713453,4.202495555100835
7,4.430064967080424,22.42460604999211,4.498220368235073,4.361201561417483
8,4.482455682086124,23.46982545087334,4.732274473128901,4.557567508972462
9,4.393352625019592,23.151273275466238,4.249713521596482,4.2076987019579475
10,4.7461468494252745,21.616164815562097,4.411823958866996,4.305723533932699
11,4.454646145349703,21.694604159043774,4.549430184989537,4.53157789129592
12,4.334578581200124,23.088415225647715,4.4577293388876384,4.393219187206959
13,4.431370716408304,21.776489167465343,4.323922692065062,4.221019941482019
14,4.463003253863231,22.5024728402675,4.54517019289531,4.371608478968746
15,4.925641636716731,21.894022841663944,4.60107467083305,4.406687098514155
16,4.502693673968081,21.20768992573158,4.583320657930185,4.465686351014157
17,4.557257159848788,21.198185796584088,4.519640332588967,4.412003563405469
18,4.608197350073606,23.78069910046498,4.443366433550104,4.22619522263161
19,4.527047238367274,22.314757077499497,4.528652441635852,4.263766317136976
20,4.5970392750658435,21.951932160082126,4.370506062979814,4.337090890892834
21,4.510992870859962,21.96637406507953,4.557080893903105,4.39112761318777
22,4.68726473242664,22.595607591148383,4.360458153012047,4.237269924910895
23,4.504968497847681,22.656534827850695,4.564830405629385,4.445791004357835
24,4.385630304713186,22.304837724119537,4.7651088194161675,4.6341611880982745
25,4.342734527443585,21.555584672607246,4.409587368432712,4.283931886512091
26,4.6158233460383045,21.898610007673852,4.452032216695606,4.352907708706638
27,4.539436880205112,22.154314926989183,4.668506879904726,4.525378480345877
28,4.423617442021517,22.472384423898074,4.285327177233432,4.214527399841663
29,4.532326876565309,23.278620777519382,4.325895878278213,4.345778716407499
