,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,4.155931053149299,4.155931053149299,4.240829193600925,4.268903455896269,4.373627432274139,4.537518024348232,4.520582538352606,4.499142885100395,4.357036141663922,4.553992653254359,4.60036699606719,4.551679542090103,4.580386249558417,4.537472712321115,4.587008207407322,4.737944869018783,4.801030490041129,4.82395145693655,4.923890343392784,4.904276884469786,4.987882353603652
1,3.9374054388153374,3.9374054388153374,4.001639278140889,4.027511115005238,4.1245660297726,4.183513449548502,4.2659158829609325,4.264065090340511,4.4203876559825135,4.379461363949865,4.3876041153686485,4.497122270790234,4.589525324310491,4.583140298713046,4.439880224112319,4.644775720776659,4.693593322169626,4.643757949569225,4.591820039723963,4.664203781128054,4.779227632758287
2,4.073653151096776,4.073653151096776,4.140985673358321,4.1599226286610484,4.244012749358595,4.210950609970543,4.297882345364015,4.401609976230716,4.380992394659168,4.45785321191323,4.416689973585529,4.537580346269069,4.569200130271825,4.54634317509561,4.577092254871495,4.674941176692592,4.66451783740252,4.6448067565588005,4.617211138648287,4.57591864547529,4.77800904177237
3,4.223606196809121,4.223606196809121,4.2820184048006125,4.393069559903272,4.4053263484663825,4.505264271459982,4.647337504023927,4.692909744414941,4.7863001357961865,4.667404575302226,4.608929314904096,4.718985376957035,4.596290791874236,4.673691175412679,4.765826136814361,4.667366225045527,4.862635854567385,4.94600441839327,4.907318921149253,4.868767799146259,4.900963157180522
4,4.319531534130545,4.319531534130545,4.350135916138263,4.471834182060562,4.6181843701591445,4.571627443795601,4.707325538809012,4.646219446902748,4.66018839831663,4.593613616898143,4.657108419669554,4.761519457704731,4.824037200710178,4.689464683956152,4.822528218400363,4.816882802780265,4.830446912030958,4.8120783737604,4.938293828203383,5.083912367732247,5.149820862669696
5,4.228957028443453,4.228957028443453,4.327706768777778,4.4095155304465345,4.404236189334582,4.27389838685536,4.433102732781248,4.581466192580699,4.544705688581817,4.622567979433627,4.568622100258162,4.618638363723374,4.705824904157309,4.640722502194849,4.599185246005197,4.569532986293699,4.7652197934400435,4.833781510074291,4.920571192147242,4.790083172429529,4.886847266137681
6,4.175872708840786,4.175872708840786,4.208470734020423,4.236604469444201,4.430849411617988,4.375174417427114,4.611684068119553,4.518762754497353,4.602815353858531,4.515116671863177,4.569429375293939,4.58898996032574,4.6098425609585965,4.683577026925452,4.754773580611016,4.766991799139422,4.737843756867554,4.708076204663061,4.81417036078926,4.824871744655945,4.793362812999907
7,4.088604330876819,4.088604330876819,4.103901310430483,4.27879928757678,4.220949868916152,4.272826110624517,4.346339959802603,4.458178303380332,4.4097414175777025,4.433251882119594,4.48381854417115,4.472711005005374,4.44543607865925,4.410442752068259,4.525471155788482,4.695663349095401,4.832310187317708,4.84900505001997,4.765893690959551,4.880877653853453,4.737202605071664
8,4.342454059649288,4.342454059649288,4.385375937463375,4.5195136504258535,4.50137151621016,4.549414864194349,4.596969511108386,4.615662652209739,4.707297350696432,4.78046154185361,4.720021829134871,4.83334115778908,4.819715164478433,4.856358448751466,4.918531737861402,5.010906622390314,5.120623084401498,4.9994907930580865,5.148705628018853,5.169981539828002,5.204708572765369
9,3.8741060142075674,3.8741060142075674,3.9408565897941634,4.032062135923517,4.038383691814668,4.236796348739255,4.2232501604251835,4.308991833501797,4.24228467157131,4.261329438305899,4.13929185152223,4.253883440966831,4.22866959594583,4.397474799820378,4.473533603893131,4.494859821258892,4.415409185741794,4.499020194798541,4.56993636438901,4.515662853105443,4.542298519192524
10,4.327603263689029,4.327603263689029,4.363221405216131,4.517935090464355,4.475685327205697,4.446909617773042,4.544551030993438,4.547463290006249,4.733957600583058,4.874116031693303,4.751305198422192,4.7281453577488595,4.794391257139907,4.818384874890228,4.8479220424810565,5.0683291528631464,5.1174674868485255,5.258526331347222,5.040255184010173,5.020829148082997,5.1565258110606935
11,4.427724105956431,4.427724105956431,4.521755689070318,4.628782216950522,4.687112550981854,4.630415808557354,4.597516438648113,4.665938700961997,4.84076500352052,4.927896047082737,4.826656488983796,4.753080929388955,4.854550416536933,4.962353304285579,4.976765679578305,5.028054092273268,5.089691771359493,5.133215208056553,5.125307968947928,5.295708487800457,5.33541685272841
12,4.093461524458799,4.093461524458799,4.096072640882609,4.142788922738021,4.321062186223889,4.383948634336074,4.395518899886786,4.416905620817954,4.3669501211402215,4.397585209059069,4.505019472375429,4.40523898518803,4.5894152341698495,4.52608459898402,4.734644589349791,4.781890108650842,4.620643837682195,4.683850102073334,4.648606949666902,4.800820067200957,4.662189360612466
13,3.834386430647647,3.834386430647647,3.885749642051731,3.8866494088703707,3.997377592520046,4.110864024605653,4.075480377610665,4.098361437767646,4.32254777419529,4.266182344067223,4.4078011908415125,4.412295656753401,4.306422938971553,4.40577264579632,4.595953606186835,4.567475495764552,4.701495027221175,4.6705070035460245,4.503407422281167,4.620396139177612,4.8206178846681835
14,4.013427812973381,4.013427812973381,4.122845994548408,4.145414554426943,4.224327269557258,4.1333214405238055,4.198036538703864,4.36923630473337,4.405698658759637,4.448298069430096,4.440483854515949,4.353515829247673,4.495276998581646,4.587077791393095,4.5392467321391,4.795334069695459,4.7256333591320665,4.82157876056068,4.855177699397016,4.883122634811793,4.921526817983946
15,4.156880532092038,4.156880532092038,4.216961243828927,4.345866913848325,4.470685086891372,4.563865023925975,4.6830112788715255,4.575870892147829,4.640974755467224,4.679392329852756,4.719513159845132,4.618824425709321,4.487580822505828,4.631722007952199,4.737238986499598,4.840869084884539,4.696940958809894,4.795781462063348,4.879697051700713,4.9152056384434415,4.984132666980978
16,4.174554388040248,4.174554388040248,4.255757816226878,4.27506251063544,4.325709715249621,4.43137622316603,4.482915080716478,4.720592436250225,4.667902746343747,4.683090233501633,4.795741885846821,4.697857804713899,4.813440394003077,4.826361217773536,4.7767262974232505,4.890783073801988,4.8891240108933145,4.9708282297023905,4.957468430583465,5.104044702286202,5.072691931125537
17,4.217976153179855,4.217976153179855,4.307256288845632,4.456469127417423,4.4879592149903855,4.46315509380602,4.77508070020542,4.575163535795972,4.729475503554875,4.5931881019006084,4.5874801399840015,4.834597094585228,4.929002573844074,4.7884214695704,4.748516874256479,5.008552842368443,5.041776883596905,4.964156790445624,4.932478820917028,4.934770616522972,4.846536758826862
18,4.106600400091518,4.106600400091518,4.12529682424922,4.189968877906795,4.245734844726713,4.293896099330879,4.368601454363717,4.4639586356699645,4.6543146190304805,4.561853765477462,4.5737326728402765,4.602527489395096,4.7530550685408945,4.7450834745838115,4.764086833868823,4.797850212324838,4.918679846829422,4.892293215077355,4.743962598773711,4.771810062794292,4.94785592257088
19,4.335957453803511,4.335957453803511,4.361298012684682,4.51705534528513,4.7130005430532185,4.418175664864835,4.535353913653486,4.654167633843222,4.540946501849576,4.731620176036123,4.904137348169375,4.7797327635185205,4.8859374545589835,4.829654603961158,4.836662202806924,4.902672389554867,4.945627595065287,5.026597889480302,5.1537442479569515,5.089235530289785,5.139867860321003
20,4.1497143358003505,4.1497143358003505,4.261224346123345,4.269843587053489,4.3561958138803085,4.360911004067863,4.508661460218496,4.462250690724069,4.5419401930006895,4.642931168276165,4.664667556402066,4.732270881133201,4.480700569073483,4.457479755041776,4.625924437467239,4.778518036195311,4.75625882833882,4.781659683727137,4.854489139273926,4.774840106617113,4.79388656532435
21,4.246557873904654,4.246557873904654,4.314136474033129,4.3428346284855674,4.431905947821156,4.3203647006566195,4.365104875042823,4.420869158355222,4.527543866815829,4.627539350359692,4.633316678380575,4.589801870972908,4.56086684416206,4.601897087099605,4.624243059502576,4.462348404650762,4.617337644013867,4.777687613590981,4.828034593993906,4.918308136062054,4.921352016135759
22,4.056764799430657,4.056764799430657,4.087639027791244,4.20348150607284,4.304817459699727,4.449224255528943,4.4472262076833715,4.428949810805345,4.458708100627067,4.483702883545021,4.558172936245767,4.664561766796026,4.598011311121743,4.671393599090417,4.73259791118677,4.737914167754064,4.82249218946943,4.786892867809481,4.692124579516913,4.740372528697397,4.7615638922801775
23,4.155113926509451,4.155113926509451,4.297026606661332,4.391157510353858,4.453846420617443,4.417117280734197,4.426349728204226,4.548034783650243,4.527609116398847,4.5048600263579734,4.469919146475033,4.398113125880286,4.5498566088005195,4.734059058566572,4.7332487151729,4.731228386816792,4.680128007688823,4.80914869363881,4.844844617488041,4.988038753313531,4.960078176923801
24,4.310101592537265,4.310101592537265,4.350361190319979,4.526976751475584,4.5088982208158175,4.486459223550156,4.467578856841515,4.6175601065028,4.670489672190589,4.669305128362787,4.699472547684646,4.866159016705852,4.773119350800411,4.913060026161447,5.077547347947413,5.276024751347261,5.162133158114387,5.181322983649953,5.215706522021823,5.151088237819443,5.170577893809212
25,4.080093360638971,4.080093360638971,4.134315160730118,4.139721009743075,4.231346221534657,4.340113455852313,4.45444456334482,4.2855341609294415,4.605230053171939,4.5512100988076005,4.7012309793012745,4.621336016006169,4.514657389070535,4.613586322923327,4.591239021995145,4.5165507116632755,4.602782263833035,4.70292053175775,4.715528394376083,4.8023527563728345,4.89845950448408
